-4.2768258,8.9840347,1.2282314,4.3155564
-4.3711744,9.0169442,1.2420849,4.3184871
-4.465991,9.0485684,1.2555824,4.3212534
-4.5612005,9.0789212,1.2687495,4.3238645
-4.6567431,9.1080212,1.2813178,4.3263292
-4.7526045,9.1359967,1.2919119,4.3286559
-4.8487409,9.1630932,1.2999813,4.3308524
-4.9450769,9.1894715,1.3069034,4.3329259
-5.0415758,9.215234,1.3127327,4.3348834
-5.13821,9.2404871,1.3174535,4.3367315
-5.2349479,9.2653379,1.3210501,4.3384763
-5.3317611,9.2898945,1.3235534,4.3401237
-5.4286244,9.3142525,1.3252475,4.341679
-5.5255249,9.3384633,1.3266322,4.3431476
-5.622457,9.3625496,1.3278174,4.3445341
-5.7194158,9.3865318,1.3287806,4.3458434
-5.8163962,9.4104328,1.3294967,4.3470796
-5.9133922,9.4342776,1.329943,4.3482468
-6.0103976,9.4580936,1.3300992,4.3493491
-6.1074066,9.4819101,1.3299479,4.3503898
-6.2044061,9.5057563,1.3294741,4.3513726
-6.3013885,9.5296641,1.3286655,4.3523007
-6.3983462,9.5536667,1.3275122,4.3531771
-6.4952711,9.577798,1.3260065,4.3540047
-6.5921548,9.6020923,1.3241426,4.3547862
-6.6889885,9.6265847,1.3219167,4.3555242
-6.7857631,9.6513101,1.3193265,4.3562211
-6.8824689,9.6763039,1.316371,4.3568793
-6.9790962,9.7016011,1.3130507,4.3575008
-7.0756346,9.7272367,1.3093669,4.3580878
-7.1720734,9.7532452,1.3053223,4.3586421
-7.2684017,9.7796608,1.3009203,4.3591656
-7.364608,9.8065171,1.2961656,4.35966
-7.4606806,9.8338474,1.2910636,4.3601269
-7.5566077,9.8616837,1.2856207,4.3605679
-7.6523769,9.8900578,1.2798445,4.3609843
-7.7479757,9.9190001,1.2737436,4.3613776
-7.8433916,9.9485403,1.2673277,4.361749
-7.9386119,9.9787068,1.2606074,4.3620998
-8.0336241,10.0095268,1.2535948,4.3624311
-8.1284156,10.0410265,1.2463029,4.362744
-8.2229743,10.0732305,1.2387459,4.3630395
-8.3172887,10.1061622,1.2309385,4.3633186
-8.4113476,10.1398433,1.2228977,4.3635822
-8.5051414,10.1742946,1.2146614,4.3638311
-8.5987005,10.2094237,1.2094149,4.3640663
-8.692116,10.2446489,1.2131006,4.3642883
-8.785825,10.2790599,1.224965,4.364498
-8.8799696,10.3122784,1.2385131,4.3646961
-8.9746331,10.3441492,1.2538641,4.3648832
-9.0698344,10.3744892,1.2709898,4.3650599
-9.1655798,10.4031141,1.2898715,4.3652267
-9.2618834,10.4298465,1.3104723,4.3653844
-9.3587121,10.4545015,1.332743,4.3655332
-9.4560195,10.4769002,1.3566254,4.3656738
-9.5538814,10.4968972,1.3820927,4.3658066
-9.6522532,10.5143237,1.4090873,4.365932
-9.7510764,10.5290168,1.43755,4.3660504
-9.8502784,10.5408204,1.4674219,4.3661623
-9.9497775,10.5495863,1.4986504,4.366268
-10.0495272,10.5551752,1.5312143,4.3663678
-10.1494178,10.557449,1.565053,4.366462
-10.2493245,10.5562845,1.5999999,4.3665511
-10.3491101,10.5515914,1.6357104,4.3656476
-10.4486283,10.5433074,1.6721074,4.3617102
